row_id,pid,rlabel,ip,dateadded,datemodified,microsecs,ranknum,qnum,p,probdif,choseGamble
23433,32957,w,ip_01362,2017-08-09 14:21:16,2017-08-09 14:21:16,4759,2,5,0.84,0.03,0
23434,32918,w,ip_02038,2017-08-09 14:21:16,2017-08-09 14:21:16,6908,3,5,0.16,0.03,1
23435,32944,w,ip_02567,2017-08-09 14:21:17,2017-08-09 14:21:17,7317,4,2,0.25,0.25,1
23436,32930,w,ip_01547,2017-08-09 14:21:17,2017-08-09 14:21:17,4841,3,5,0.47,0.03,0
23437,32948,w,ip_02272,2017-08-09 14:21:17,2017-08-09 14:21:17,1294,3,3,0.13,0.13,0
23438,32955,w,ip_00364,2017-08-09 14:21:17,2017-08-09 14:21:17,2585,2,5,0.91,0.03,0
23439,32925,w,ip_01213,2017-08-09 14:21:17,2017-08-09 14:21:17,4008,5,2,0.25,0.25,1
23440,32903,w,ip_02954,2017-08-09 14:21:17,2017-08-09 14:21:17,13270,4,2,0.75,0.25,1
23441,32952,w,ip_02602,2017-08-09 14:21:17,2017-08-09 14:21:17,9637,2,3,0.63,0.13,0
23442,32951,n,ip_00941,2017-08-09 14:21:18,2017-08-09 14:21:18,4716,2,2,0.25,0.25,0
23443,32943,w,ip_00092,2017-08-09 14:21:18,2017-08-09 14:21:18,4063,2,1,0.50,0.50,1
23444,32928,w,ip_02323,2017-08-09 14:21:18,2017-08-09 14:21:18,3499,3,3,0.63,0.13,1
23445,32941,n,ip_00462,2017-08-09 14:21:18,2017-08-09 14:21:18,3201,2,3,0.63,0.13,1
23446,32956,w,ip_00700,2017-08-09 14:21:19,2017-08-09 14:21:19,3172,2,5,0.41,0.03,1
23447,32962,n,ip_02060,2017-08-09 14:21:19,2017-08-09 14:21:19,3835,2,3,0.88,0.13,0
23448,32950,n,ip_01495,2017-08-09 14:21:19,2017-08-09 14:21:19,2396,4,2,0.25,0.25,0
23449,32939,n,ip_00632,2017-08-09 14:21:19,2017-08-09 14:21:19,10133,4,4,0.19,0.06,0
23450,32944,w,ip_02567,2017-08-09 14:21:19,2017-08-09 14:21:19,2375,4,3,0.13,0.13,1
23451,32920,n,ip_01999,2017-08-09 14:21:20,2017-08-09 14:21:20,6870,4,1,0.50,0.50,1
23452,32911,n,ip_01816,2017-08-09 14:21:20,2017-08-09 14:21:20,5918,2,4,0.44,0.06,0
23453,32925,w,ip_01213,2017-08-09 14:21:20,2017-08-09 14:21:20,3107,5,3,0.13,0.13,1
23454,32960,n,ip_01614,2017-08-09 14:21:21,2017-08-09 14:21:21,6864,4,2,0.25,0.25,0
23455,32943,w,ip_00092,2017-08-09 14:21:21,2017-08-09 14:21:21,2674,2,2,0.25,0.25,1
23456,32944,w,ip_02567,2017-08-09 14:21:21,2017-08-09 14:21:21,1426,4,4,0.06,0.06,1
23457,32928,w,ip_02323,2017-08-09 14:21:21,2017-08-09 14:21:21,2639,3,4,0.56,0.06,0
23458,32950,n,ip_01495,2017-08-09 14:21:23,2017-08-09 14:21:23,2985,4,3,0.38,0.13,0
23459,32951,n,ip_00941,2017-08-09 14:21:23,2017-08-09 14:21:23,4546,2,3,0.38,0.13,0
23460,32943,w,ip_00092,2017-08-09 14:21:23,2017-08-09 14:21:23,1942,2,3,0.13,0.13,1
23461,32962,n,ip_02060,2017-08-09 14:21:24,2017-08-09 14:21:24,4204,2,4,0.94,0.06,0
23462,32936,w,ip_01139,2017-08-09 14:21:24,2017-08-09 14:21:24,7798,2,4,0.94,0.06,0
23463,32941,n,ip_00462,2017-08-09 14:21:24,2017-08-09 14:21:24,5470,2,4,0.56,0.06,0
23464,32944,w,ip_02567,2017-08-09 14:21:24,2017-08-09 14:21:24,1760,4,5,0.03,0.03,1
23465,32952,w,ip_02602,2017-08-09 14:21:24,2017-08-09 14:21:24,5838,2,4,0.69,0.06,0
23466,32960,n,ip_01614,2017-08-09 14:21:25,2017-08-09 14:21:25,3425,4,3,0.38,0.13,0
23467,32930,w,ip_01547,2017-08-09 14:21:25,2017-08-09 14:21:25,5242,2,1,0.50,0.50,1
23468,32943,w,ip_00092,2017-08-09 14:21:25,2017-08-09 14:21:25,1828,2,4,0.06,0.06,1
23469,32911,n,ip_01816,2017-08-09 14:21:25,2017-08-09 14:21:25,4661,2,5,0.47,0.03,0
23470,32950,n,ip_01495,2017-08-09 14:21:25,2017-08-09 14:21:25,2202,4,4,0.44,0.06,1
23471,32939,n,ip_00632,2017-08-09 14:21:26,2017-08-09 14:21:26,6452,4,5,0.22,0.03,0
23472,32920,n,ip_01999,2017-08-09 14:21:27,2017-08-09 14:21:27,6344,4,2,0.25,0.25,0
23473,32962,n,ip_02060,2017-08-09 14:21:27,2017-08-09 14:21:27,2723,2,5,0.97,0.03,0
23474,32948,w,ip_02272,2017-08-09 14:21:28,2017-08-09 14:21:28,10288,3,4,0.19,0.06,1
23475,32943,w,ip_00092,2017-08-09 14:21:28,2017-08-09 14:21:28,1916,2,5,0.03,0.03,1
23476,32951,n,ip_00941,2017-08-09 14:21:28,2017-08-09 14:21:28,4651,2,4,0.44,0.06,0
23477,32950,n,ip_01495,2017-08-09 14:21:28,2017-08-09 14:21:28,1829,4,5,0.41,0.03,1
23478,32928,w,ip_02323,2017-08-09 14:21:29,2017-08-09 14:21:29,7110,3,5,0.59,0.03,0
23479,32918,w,ip_02038,2017-08-09 14:21:29,2017-08-09 14:21:29,6767,2,1,0.50,0.50,1
23480,32952,w,ip_02602,2017-08-09 14:21:29,2017-08-09 14:21:29,4019,2,5,0.72,0.03,1
23481,32960,n,ip_01614,2017-08-09 14:21:29,2017-08-09 14:21:29,4244,4,4,0.44,0.06,0
23482,32954,w,ip_00503,2017-08-09 14:21:29,2017-08-09 14:21:29,13362,2,5,0.41,0.03,1
23483,32956,w,ip_00700,2017-08-09 14:21:29,2017-08-09 14:21:29,3710,3,1,0.50,0.50,1
23484,32948,w,ip_02272,2017-08-09 14:21:29,2017-08-09 14:21:29,1637,3,5,0.16,0.03,0
23485,32903,w,ip_02954,2017-08-09 14:21:30,2017-08-09 14:21:30,11429,4,3,0.63,0.13,1
23486,32951,n,ip_00941,2017-08-09 14:21:30,2017-08-09 14:21:30,1824,2,5,0.47,0.03,1
23487,32925,w,ip_01213,2017-08-09 14:21:30,2017-08-09 14:21:30,9133,5,4,0.06,0.06,1
23488,32957,w,ip_01362,2017-08-09 14:21:31,2017-08-09 14:21:31,11375,3,1,0.50,0.50,0
23489,32944,w,ip_02567,2017-08-09 14:21:31,2017-08-09 14:21:31,3741,5,1,0.50,0.50,1
23490,32920,n,ip_01999,2017-08-09 14:21:31,2017-08-09 14:21:31,3854,4,3,0.38,0.13,0
23491,32940,n,ip_02192,2017-08-09 14:21:31,2017-08-09 14:21:31,11425,4,1,0.50,0.50,1
23492,32930,w,ip_01547,2017-08-09 14:21:31,2017-08-09 14:21:31,5458,2,2,0.25,0.25,1
23493,32938,n,ip_00785,2017-08-09 14:21:32,2017-08-09 14:21:32,16368,2,3,0.88,0.13,0
23494,32956,w,ip_00700,2017-08-09 14:21:32,2017-08-09 14:21:32,2100,3,2,0.25,0.25,1
23495,32960,n,ip_01614,2017-08-09 14:21:32,2017-08-09 14:21:32,2537,4,5,0.47,0.03,0
23496,32944,w,ip_02567,2017-08-09 14:21:33,2017-08-09 14:21:33,1373,5,2,0.25,0.25,1
23497,32860,w,ip_00524,2017-08-09 14:21:33,2017-08-09 14:21:33,43899,2,4,0.69,0.06,0
23498,32936,w,ip_01139,2017-08-09 14:21:33,2017-08-09 14:21:33,9224,2,5,0.97,0.03,0
23499,32950,n,ip_01495,2017-08-09 14:21:33,2017-08-09 14:21:33,2717,3,1,0.50,0.50,0
23500,32852,w,ip_01760,2017-08-09 14:21:34,2017-08-09 14:21:34,13152,4,1,0.50,0.50,1
23501,32941,n,ip_00462,2017-08-09 14:21:34,2017-08-09 14:21:34,9717,2,5,0.59,0.03,1
23502,32944,w,ip_02567,2017-08-09 14:21:35,2017-08-09 14:21:35,1399,5,3,0.13,0.13,1
23503,32962,n,ip_02060,2017-08-09 14:21:35,2017-08-09 14:21:35,2789,3,1,0.50,0.50,0
23504,32949,w,ip_00703,2017-08-09 14:21:35,2017-08-09 14:21:35,25551,2,1,0.50,0.50,0
23505,32920,n,ip_01999,2017-08-09 14:21:36,2017-08-09 14:21:36,4580,4,4,0.44,0.06,0
23506,32939,n,ip_00632,2017-08-09 14:21:36,2017-08-09 14:21:36,6370,5,1,0.50,0.50,1
23507,32940,n,ip_02192,2017-08-09 14:21:36,2017-08-09 14:21:36,4072,4,2,0.25,0.25,1
23508,32925,w,ip_01213,2017-08-09 14:21:36,2017-08-09 14:21:36,5939,5,5,0.03,0.03,1
23509,32944,w,ip_02567,2017-08-09 14:21:36,2017-08-09 14:21:36,1538,5,4,0.06,0.06,1
23510,32956,w,ip_00700,2017-08-09 14:21:37,2017-08-09 14:21:37,3491,3,3,0.13,0.13,0
23511,32948,w,ip_02272,2017-08-09 14:21:38,2017-08-09 14:21:38,6824,2,1,0.50,0.50,0
23512,32962,n,ip_02060,2017-08-09 14:21:38,2017-08-09 14:21:38,2929,3,2,0.75,0.25,0
23513,32950,n,ip_01495,2017-08-09 14:21:38,2017-08-09 14:21:38,3944,3,2,0.75,0.25,1
23514,32928,w,ip_02323,2017-08-09 14:21:39,2017-08-09 14:21:39,6822,2,1,0.50,0.50,0
23515,32960,n,ip_01614,2017-08-09 14:21:39,2017-08-09 14:21:39,3208,3,1,0.50,0.50,0
23516,32852,w,ip_01760,2017-08-09 14:21:39,2017-08-09 14:21:39,4265,4,2,0.25,0.25,1
23517,32944,w,ip_02567,2017-08-09 14:21:39,2017-08-09 14:21:39,2430,5,5,0.03,0.03,1
23518,32939,n,ip_00632,2017-08-09 14:21:39,2017-08-09 14:21:39,2996,5,2,0.25,0.25,1
23519,32940,n,ip_02192,2017-08-09 14:21:40,2017-08-09 14:21:40,3063,4,3,0.13,0.13,1
23520,32948,w,ip_02272,2017-08-09 14:21:41,2017-08-09 14:21:41,2271,2,2,0.75,0.25,0
23521,32962,n,ip_02060,2017-08-09 14:21:41,2017-08-09 14:21:41,1896,3,3,0.88,0.13,1
23522,32960,n,ip_01614,2017-08-09 14:21:41,2017-08-09 14:21:41,1923,3,2,0.75,0.25,0
23523,32950,n,ip_01495,2017-08-09 14:21:41,2017-08-09 14:21:41,2360,3,3,0.63,0.13,1
23524,32939,n,ip_00632,2017-08-09 14:21:42,2017-08-09 14:21:42,2228,5,3,0.13,0.13,1
23525,32948,w,ip_02272,2017-08-09 14:21:42,2017-08-09 14:21:42,1214,2,3,0.88,0.13,0
23526,32956,w,ip_00700,2017-08-09 14:21:42,2017-08-09 14:21:42,4591,3,4,0.19,0.06,0
23527,32954,w,ip_00503,2017-08-09 14:21:42,2017-08-09 14:21:42,6311,3,1,0.50,0.50,1
23528,32962,n,ip_02060,2017-08-09 14:21:43,2017-08-09 14:21:43,1745,3,4,0.81,0.06,1
23529,32852,w,ip_01760,2017-08-09 14:21:43,2017-08-09 14:21:43,3742,4,3,0.13,0.13,1
23530,32948,w,ip_02272,2017-08-09 14:21:43,2017-08-09 14:21:43,977,2,4,0.94,0.06,0
23531,32940,n,ip_02192,2017-08-09 14:21:43,2017-08-09 14:21:43,2626,4,4,0.06,0.06,1
23532,32860,w,ip_00524,2017-08-09 14:21:43,2017-08-09 14:21:43,9666,2,5,0.72,0.03,1
23533,32939,n,ip_00632,2017-08-09 14:21:45,2017-08-09 14:21:45,2296,5,4,0.06,0.06,1
23534,32957,w,ip_01362,2017-08-09 14:21:45,2017-08-09 14:21:45,13637,3,2,0.75,0.25,1
23535,32930,w,ip_01547,2017-08-09 14:21:45,2017-08-09 14:21:45,12813,2,3,0.13,0.13,0
23536,32962,n,ip_02060,2017-08-09 14:21:45,2017-08-09 14:21:45,1686,3,5,0.78,0.03,1
23537,32950,n,ip_01495,2017-08-09 14:21:45,2017-08-09 14:21:45,3389,3,4,0.56,0.06,1
23538,32948,w,ip_02272,2017-08-09 14:21:45,2017-08-09 14:21:45,1862,2,5,0.97,0.03,0
23539,32918,w,ip_02038,2017-08-09 14:21:46,2017-08-09 14:21:46,15982,2,2,0.25,0.25,0
23540,32956,w,ip_00700,2017-08-09 14:21:47,2017-08-09 14:21:47,3795,3,5,0.22,0.03,0
23541,32960,n,ip_01614,2017-08-09 14:21:47,2017-08-09 14:21:47,5741,3,3,0.88,0.13,0
23542,32940,n,ip_02192,2017-08-09 14:21:47,2017-08-09 14:21:47,3042,4,5,0.03,0.03,1
23543,32950,n,ip_01495,2017-08-09 14:21:48,2017-08-09 14:21:48,1660,3,5,0.53,0.03,1
23544,32939,n,ip_00632,2017-08-09 14:21:49,2017-08-09 14:21:49,3631,5,5,0.03,0.03,1
23545,32903,w,ip_02954,2017-08-09 14:21:50,2017-08-09 14:21:50,19567,4,4,0.56,0.06,0
23546,32957,w,ip_01362,2017-08-09 14:21:50,2017-08-09 14:21:50,4568,3,3,0.63,0.13,0
23547,32949,w,ip_00703,2017-08-09 14:21:50,2017-08-09 14:21:50,13415,2,2,0.75,0.25,0
23548,32952,w,ip_02602,2017-08-09 14:21:50,2017-08-09 14:21:50,10859,3,1,0.50,0.50,1
23549,32928,w,ip_02323,2017-08-09 14:21:50,2017-08-09 14:21:50,11187,2,2,0.75,0.25,0
23550,32962,n,ip_02060,2017-08-09 14:21:51,2017-08-09 14:21:51,2810,4,1,0.50,0.50,1
23551,32852,w,ip_01760,2017-08-09 14:21:51,2017-08-09 14:21:51,7387,4,4,0.06,0.06,1
23552,32972,w,ip_00153,2017-08-09 14:21:51,2017-08-09 14:21:51,10513,2,1,0.50,0.50,0
23553,32930,w,ip_01547,2017-08-09 14:21:51,2017-08-09 14:21:51,4989,2,4,0.19,0.06,0
23554,32920,n,ip_01999,2017-08-09 14:21:52,2017-08-09 14:21:52,15539,4,5,0.47,0.03,1
23555,32966,w,ip_02255,2017-08-09 14:21:52,2017-08-09 14:21:52,7636,5,1,0.50,0.50,1
23556,32956,w,ip_00700,2017-08-09 14:21:53,2017-08-09 14:21:53,3643,4,1,0.50,0.50,1
23557,32918,w,ip_02038,2017-08-09 14:21:54,2017-08-09 14:21:54,7509,2,3,0.38,0.13,1
23558,32852,w,ip_01760,2017-08-09 14:21:55,2017-08-09 14:21:55,3333,4,5,0.03,0.03,1
23559,32950,n,ip_01495,2017-08-09 14:21:55,2017-08-09 14:21:55,3486,2,1,0.50,0.50,0
23560,32957,w,ip_01362,2017-08-09 14:21:55,2017-08-09 14:21:55,4642,3,4,0.69,0.06,0
23561,32928,w,ip_02323,2017-08-09 14:21:55,2017-08-09 14:21:55,4349,2,3,0.88,0.13,0
23562,32930,w,ip_01547,2017-08-09 14:21:55,2017-08-09 14:21:55,3343,2,5,0.22,0.03,0
23563,32972,w,ip_00153,2017-08-09 14:21:56,2017-08-09 14:21:56,4316,2,2,0.75,0.25,0
23564,32956,w,ip_00700,2017-08-09 14:21:56,2017-08-09 14:21:56,2055,4,2,0.25,0.25,1
23565,32936,w,ip_01139,2017-08-09 14:21:56,2017-08-09 14:21:56,11022,3,1,0.50,0.50,0
23566,32962,n,ip_02060,2017-08-09 14:21:57,2017-08-09 14:21:57,5579,4,2,0.25,0.25,0
23567,32952,w,ip_02602,2017-08-09 14:21:57,2017-08-09 14:21:57,6613,3,2,0.25,0.25,0
23568,32938,n,ip_00785,2017-08-09 14:21:58,2017-08-09 14:21:58,25420,2,4,0.94,0.06,1
23569,32956,w,ip_00700,2017-08-09 14:21:59,2017-08-09 14:21:59,1422,4,3,0.13,0.13,1
23570,32950,n,ip_01495,2017-08-09 14:21:59,2017-08-09 14:21:59,3175,2,2,0.75,0.25,0
23571,32957,w,ip_01362,2017-08-09 14:21:59,2017-08-09 14:21:59,3530,3,5,0.72,0.03,0
23572,32962,n,ip_02060,2017-08-09 14:21:59,2017-08-09 14:21:59,1790,4,3,0.38,0.13,0
23573,32960,n,ip_01614,2017-08-09 14:22:00,2017-08-09 14:22:00,12254,3,4,0.94,0.06,0
23574,32970,n,ip_00969,2017-08-09 14:22:00,2017-08-09 14:22:00,12181,5,1,0.50,0.50,1
23575,32966,w,ip_02255,2017-08-09 14:22:01,2017-08-09 14:22:01,8336,5,2,0.25,0.25,0
23576,32950,n,ip_01495,2017-08-09 14:22:01,2017-08-09 14:22:01,1545,2,3,0.88,0.13,0
23577,32903,w,ip_02954,2017-08-09 14:22:01,2017-08-09 14:22:01,10701,4,5,0.59,0.03,0
23578,32952,w,ip_02602,2017-08-09 14:22:01,2017-08-09 14:22:01,3323,3,3,0.38,0.13,0
23579,32940,n,ip_02192,2017-08-09 14:22:01,2017-08-09 14:22:01,7493,5,1,0.50,0.50,1
23580,32954,w,ip_00503,2017-08-09 14:22:01,2017-08-09 14:22:01,18349,3,2,0.25,0.25,1
23581,32962,n,ip_02060,2017-08-09 14:22:01,2017-08-09 14:22:01,1723,4,4,0.44,0.06,0
23582,32918,w,ip_02038,2017-08-09 14:22:02,2017-08-09 14:22:02,7217,2,4,0.31,0.06,0
23583,32936,w,ip_01139,2017-08-09 14:22:02,2017-08-09 14:22:02,5002,3,2,0.75,0.25,0
23584,32969,w,ip_02512,2017-08-09 14:22:02,2017-08-09 14:22:02,8251,2,1,0.50,0.50,0
23585,32949,w,ip_00703,2017-08-09 14:22:02,2017-08-09 14:22:02,11004,2,3,0.88,0.13,0
23586,32956,w,ip_00700,2017-08-09 14:22:03,2017-08-09 14:22:03,3075,4,4,0.06,0.06,0
23587,32928,w,ip_02323,2017-08-09 14:22:04,2017-08-09 14:22:04,7850,2,4,0.94,0.06,1
23588,32950,n,ip_01495,2017-08-09 14:22:04,2017-08-09 14:22:04,2426,2,4,0.94,0.06,0
23589,32972,w,ip_00153,2017-08-09 14:22:04,2017-08-09 14:22:04,7245,2,3,0.88,0.13,1
23590,32940,n,ip_02192,2017-08-09 14:22:05,2017-08-09 14:22:05,2868,5,2,0.25,0.25,1
23591,32962,n,ip_02060,2017-08-09 14:22:05,2017-08-09 14:22:05,2983,4,5,0.47,0.03,0
23592,32952,w,ip_02602,2017-08-09 14:22:05,2017-08-09 14:22:05,3373,3,4,0.44,0.06,0
23593,32964,w,ip_00892,2017-08-09 14:22:05,2017-08-09 14:22:05,25505,2,1,0.50,0.50,1
23594,32956,w,ip_00700,2017-08-09 14:22:06,2017-08-09 14:22:06,2553,4,5,0.09,0.03,0
23595,32949,w,ip_00703,2017-08-09 14:22:07,2017-08-09 14:22:07,3138,2,4,0.94,0.06,1
23596,32954,w,ip_00503,2017-08-09 14:22:07,2017-08-09 14:22:07,5080,3,3,0.13,0.13,0
23597,32936,w,ip_01139,2017-08-09 14:22:08,2017-08-09 14:22:08,5588,3,3,0.88,0.13,0
23598,32970,n,ip_00969,2017-08-09 14:22:08,2017-08-09 14:22:08,7472,5,2,0.25,0.25,0
23599,32940,n,ip_02192,2017-08-09 14:22:08,2017-08-09 14:22:08,2614,5,3,0.13,0.13,1
23600,32928,w,ip_02323,2017-08-09 14:22:09,2017-08-09 14:22:09,4271,2,5,0.91,0.03,1
23601,32963,w,ip_02101,2017-08-09 14:22:09,2017-08-09 14:22:09,8765,5,1,0.50,0.50,1
23602,32950,n,ip_01495,2017-08-09 14:22:10,2017-08-09 14:22:10,4581,2,5,0.97,0.03,1
23603,32918,w,ip_02038,2017-08-09 14:22:10,2017-08-09 14:22:10,7319,2,5,0.34,0.03,1
23604,32966,w,ip_02255,2017-08-09 14:22:10,2017-08-09 14:22:10,8464,5,3,0.38,0.13,1
23605,32957,w,ip_01362,2017-08-09 14:22:10,2017-08-09 14:22:10,7628,4,1,0.50,0.50,1
23606,32960,n,ip_01614,2017-08-09 14:22:10,2017-08-09 14:22:10,9858,3,5,0.97,0.03,0
23607,32956,w,ip_00700,2017-08-09 14:22:10,2017-08-09 14:22:10,2315,5,1,0.50,0.50,1
23608,32969,w,ip_02512,2017-08-09 14:22:11,2017-08-09 14:22:11,6515,2,2,0.75,0.25,0
23609,32940,n,ip_02192,2017-08-09 14:22:11,2017-08-09 14:22:11,1989,5,4,0.06,0.06,1
23610,32964,w,ip_00892,2017-08-09 14:22:11,2017-08-09 14:22:11,4453,2,2,0.25,0.25,1
23611,32936,w,ip_01139,2017-08-09 14:22:11,2017-08-09 14:22:11,3679,3,4,0.94,0.06,1
23612,32954,w,ip_00503,2017-08-09 14:22:12,2017-08-09 14:22:12,4090,3,4,0.19,0.06,0
23613,32973,n,ip_02041,2017-08-09 14:22:12,2017-08-09 14:22:12,5206,5,1,0.50,0.50,1
23614,32952,w,ip_02602,2017-08-09 14:22:12,2017-08-09 14:22:12,5920,3,5,0.47,0.03,0
23615,32956,w,ip_00700,2017-08-09 14:22:13,2017-08-09 14:22:13,1376,5,2,0.25,0.25,1
23616,32949,w,ip_00703,2017-08-09 14:22:13,2017-08-09 14:22:13,5830,2,5,0.91,0.03,1
23617,32938,n,ip_00785,2017-08-09 14:22:13,2017-08-09 14:22:13,14295,2,5,0.91,0.03,0
23618,32940,n,ip_02192,2017-08-09 14:22:14,2017-08-09 14:22:14,1800,5,5,0.03,0.03,1
23619,32903,w,ip_02954,2017-08-09 14:22:14,2017-08-09 14:22:14,2437,5,1,0.50,0.50,0
23620,32956,w,ip_00700,2017-08-09 14:22:15,2017-08-09 14:22:15,1264,5,3,0.13,0.13,1
23621,32964,w,ip_00892,2017-08-09 14:22:15,2017-08-09 14:22:15,1969,2,3,0.13,0.13,1
23622,32970,n,ip_00969,2017-08-09 14:22:16,2017-08-09 14:22:16,7672,5,3,0.38,0.13,0
23623,32960,n,ip_01614,2017-08-09 14:22:16,2017-08-09 14:22:16,2991,2,1,0.50,0.50,0
23624,32903,w,ip_02954,2017-08-09 14:22:17,2017-08-09 14:22:17,2233,5,2,0.75,0.25,1
23625,32956,w,ip_00700,2017-08-09 14:22:17,2017-08-09 14:22:17,1737,5,4,0.06,0.06,1
23626,32969,w,ip_02512,2017-08-09 14:22:18,2017-08-09 14:22:18,6536,2,3,0.88,0.13,1
23627,32852,w,ip_01760,2017-08-09 14:22:18,2017-08-09 14:22:18,20199,3,1,0.50,0.50,1
23628,32962,n,ip_02060,2017-08-09 14:22:18,2017-08-09 14:22:18,2567,5,1,0.50,0.50,1
23629,32966,w,ip_02255,2017-08-09 14:22:18,2017-08-09 14:22:18,8179,5,4,0.31,0.06,0
23630,32973,n,ip_02041,2017-08-09 14:22:19,2017-08-09 14:22:19,6315,5,2,0.25,0.25,1
23631,32970,n,ip_00969,2017-08-09 14:22:19,2017-08-09 14:22:19,3144,5,4,0.44,0.06,0
23632,32963,w,ip_02101,2017-08-09 14:22:20,2017-08-09 14:22:20,10152,5,2,0.25,0.25,0
23633,32936,w,ip_01139,2017-08-09 14:22:20,2017-08-09 14:22:20,7802,3,5,0.91,0.03,0
23634,32957,w,ip_01362,2017-08-09 14:22:20,2017-08-09 14:22:20,9296,4,2,0.25,0.25,1
23635,32964,w,ip_00892,2017-08-09 14:22:20,2017-08-09 14:22:20,3814,2,4,0.06,0.06,0
23636,32956,w,ip_00700,2017-08-09 14:22:21,2017-08-09 14:22:21,3316,5,5,0.03,0.03,0
23637,32952,w,ip_02602,2017-08-09 14:22:21,2017-08-09 14:22:21,5802,4,1,0.50,0.50,0
23638,32973,n,ip_02041,2017-08-09 14:22:22,2017-08-09 14:22:22,2618,5,3,0.13,0.13,1
23639,32970,n,ip_00969,2017-08-09 14:22:22,2017-08-09 14:22:22,2278,5,5,0.47,0.03,0
23640,32954,w,ip_00503,2017-08-09 14:22:22,2017-08-09 14:22:22,9946,3,5,0.22,0.03,0
23641,32962,n,ip_02060,2017-08-09 14:22:22,2017-08-09 14:22:22,3643,5,2,0.25,0.25,1
23642,32960,n,ip_01614,2017-08-09 14:22:23,2017-08-09 14:22:23,6114,2,2,0.75,0.25,0
23643,32920,n,ip_01999,2017-08-09 14:22:23,2017-08-09 14:22:23,28358,5,1,0.50,0.50,1
23644,32961,w,ip_02774,2017-08-09 14:22:24,2017-08-09 14:22:24,16188,5,1,0.50,0.50,1
23645,32973,n,ip_02041,2017-08-09 14:22:24,2017-08-09 14:22:24,1959,5,4,0.06,0.06,1
23646,32952,w,ip_02602,2017-08-09 14:22:24,2017-08-09 14:22:24,3098,4,2,0.75,0.25,1
23647,32957,w,ip_01362,2017-08-09 14:22:25,2017-08-09 14:22:25,4160,4,3,0.13,0.13,0
23648,32966,w,ip_02255,2017-08-09 14:22:25,2017-08-09 14:22:25,6039,5,5,0.34,0.03,0
23649,32962,n,ip_02060,2017-08-09 14:22:25,2017-08-09 14:22:25,2701,5,3,0.13,0.13,0
23650,32969,w,ip_02512,2017-08-09 14:22:26,2017-08-09 14:22:26,7456,2,4,0.81,0.06,0
23651,32964,w,ip_00892,2017-08-09 14:22:26,2017-08-09 14:22:26,3869,2,5,0.09,0.03,0
23652,32960,n,ip_01614,2017-08-09 14:22:26,2017-08-09 14:22:26,2587,2,3,0.88,0.13,0
23653,32973,n,ip_02041,2017-08-09 14:22:26,2017-08-09 14:22:26,1854,5,5,0.03,0.03,1
23654,32903,w,ip_02954,2017-08-09 14:22:27,2017-08-09 14:22:27,9488,5,3,0.63,0.13,1
23655,32963,w,ip_02101,2017-08-09 14:22:28,2017-08-09 14:22:28,8023,5,3,0.38,0.13,1
23656,32960,n,ip_01614,2017-08-09 14:22:28,2017-08-09 14:22:28,2330,2,4,0.94,0.06,0
23657,32969,w,ip_02512,2017-08-09 14:22:29,2017-08-09 14:22:29,2742,2,5,0.84,0.03,0
23658,32962,n,ip_02060,2017-08-09 14:22:29,2017-08-09 14:22:29,2994,5,4,0.19,0.06,0
23659,32954,w,ip_00503,2017-08-09 14:22:29,2017-08-09 14:22:29,4761,4,1,0.50,0.50,1
23660,32936,w,ip_01139,2017-08-09 14:22:30,2017-08-09 14:22:30,4911,4,1,0.50,0.50,1
23661,32903,w,ip_02954,2017-08-09 14:22:30,2017-08-09 14:22:30,2292,5,4,0.56,0.06,0
23662,32952,w,ip_02602,2017-08-09 14:22:30,2017-08-09 14:22:30,3974,4,3,0.63,0.13,0
23663,32960,n,ip_01614,2017-08-09 14:22:31,2017-08-09 14:22:31,2271,2,5,0.97,0.03,0
23664,32962,n,ip_02060,2017-08-09 14:22:31,2017-08-09 14:22:31,1616,5,5,0.22,0.03,1
23665,32974,n,ip_01567,2017-08-09 14:22:32,2017-08-09 14:22:32,10395,2,1,0.50,0.50,0
23666,32957,w,ip_01362,2017-08-09 14:22:32,2017-08-09 14:22:32,6932,4,4,0.19,0.06,0
23667,32938,n,ip_00785,2017-08-09 14:22:33,2017-08-09 14:22:33,11734,3,1,0.50,0.50,0
23668,32973,n,ip_02041,2017-08-09 14:22:34,2017-08-09 14:22:34,4326,4,1,0.50,0.50,0
23669,32970,n,ip_00969,2017-08-09 14:22:34,2017-08-09 14:22:34,4604,4,1,0.50,0.50,1
23670,32964,w,ip_00892,2017-08-09 14:22:34,2017-08-09 14:22:34,3372,3,1,0.50,0.50,1
23671,32967,n,ip_02351,2017-08-09 14:22:34,2017-08-09 14:22:34,11210,2,1,0.50,0.50,1
23672,32963,w,ip_02101,2017-08-09 14:22:34,2017-08-09 14:22:34,5909,5,4,0.31,0.06,0
23673,32980,w,ip_01298,2017-08-09 14:22:34,2017-08-09 14:22:34,4704,5,1,0.50,0.50,1
23674,32981,n,ip_00569,2017-08-09 14:22:36,2017-08-09 14:22:36,9207,5,1,0.50,0.50,0
23675,32970,n,ip_00969,2017-08-09 14:22:36,2017-08-09 14:22:36,1998,4,2,0.25,0.25,0
23676,32966,w,ip_02255,2017-08-09 14:22:36,2017-08-09 14:22:36,6009,4,1,0.50,0.50,1
